EMDBID	MapModification	XmlModification	ImageModification	MapFile	XmlFile	ImageFile
0164	10/04/18	12/14/18	10/04/18	/pub/databases/emdb/structures/EMD-0164/map/emd_0164.map.gz	/pub/databases/emdb/structures/EMD-0164/header/emd-0164.xml	/pub/databases/emdb/structures/EMD-0164/images/emd_0164.png
0165	10/04/18	12/14/18	10/04/18	/pub/databases/emdb/structures/EMD-0165/map/emd_0165.map.gz	/pub/databases/emdb/structures/EMD-0165/header/emd-0165.xml	/pub/databases/emdb/structures/EMD-0165/images/emd_0165.png
0166	10/04/18	12/14/18	10/04/18	/pub/databases/emdb/structures/EMD-0166/map/emd_0166.map.gz	/pub/databases/emdb/structures/EMD-0166/header/emd-0166.xml	/pub/databases/emdb/structures/EMD-0166/images/emd_0166.png
0167	10/04/18	12/14/18	10/04/18	/pub/databases/emdb/structures/EMD-0167/map/emd_0167.map.gz	/pub/databases/emdb/structures/EMD-0167/header/emd-0167.xml	/pub/databases/emdb/structures/EMD-0167/images/emd_0167.png
0168	10/04/18	12/14/18	10/04/18	/pub/databases/emdb/structures/EMD-0168/map/emd_0168.map.gz	/pub/databases/emdb/structures/EMD-0168/header/emd-0168.xml	/pub/databases/emdb/structures/EMD-0168/images/emd_0168.png
0169	10/04/18	12/14/18	10/04/18	/pub/databases/emdb/structures/EMD-0169/map/emd_0169.map.gz	/pub/databases/emdb/structures/EMD-0169/header/emd-0169.xml	/pub/databases/emdb/structures/EMD-0169/images/emd_0169.png
0170	10/04/18	12/14/18	10/04/18	/pub/databases/emdb/structures/EMD-0170/map/emd_0170.map.gz	/pub/databases/emdb/structures/EMD-0170/header/emd-0170.xml	/pub/databases/emdb/structures/EMD-0170/images/emd_0170.png
0171	10/04/18	12/14/18	10/04/18	/pub/databases/emdb/structures/EMD-0171/map/emd_0171.map.gz	/pub/databases/emdb/structures/EMD-0171/header/emd-0171.xml	/pub/databases/emdb/structures/EMD-0171/images/emd_0171.png
0173	08/18/18	12/14/18	08/18/18	/pub/databases/emdb/structures/EMD-0173/map/emd_0173.map.gz	/pub/databases/emdb/structures/EMD-0173/header/emd-0173.xml	/pub/databases/emdb/structures/EMD-0173/images/emd_0173.png
0176	08/23/18	12/14/18	08/23/18	/pub/databases/emdb/structures/EMD-0176/map/emd_0176.map.gz	/pub/databases/emdb/structures/EMD-0176/header/emd-0176.xml	/pub/databases/emdb/structures/EMD-0176/images/emd_0176.png
0177	08/23/18	12/14/18	08/23/18	/pub/databases/emdb/structures/EMD-0177/map/emd_0177.map.gz	/pub/databases/emdb/structures/EMD-0177/header/emd-0177.xml	/pub/databases/emdb/structures/EMD-0177/images/emd_0177.png
0180	12/06/18	12/14/18	12/06/18	/pub/databases/emdb/structures/EMD-0180/map/emd_0180.map.gz	/pub/databases/emdb/structures/EMD-0180/header/emd-0180.xml	/pub/databases/emdb/structures/EMD-0180/images/emd_0180.png
0190	11/13/18	12/14/18	11/13/18	/pub/databases/emdb/structures/EMD-0190/map/emd_0190.map.gz	/pub/databases/emdb/structures/EMD-0190/header/emd-0190.xml	/pub/databases/emdb/structures/EMD-0190/images/emd_0190.png
0192	10/10/18	12/14/18	10/10/18	/pub/databases/emdb/structures/EMD-0192/map/emd_0192.map.gz	/pub/databases/emdb/structures/EMD-0192/header/emd-0192.xml	/pub/databases/emdb/structures/EMD-0192/images/emd_0192.png
0194	10/10/18	12/14/18	10/10/18	/pub/databases/emdb/structures/EMD-0194/map/emd_0194.map.gz	/pub/databases/emdb/structures/EMD-0194/header/emd-0194.xml	/pub/databases/emdb/structures/EMD-0194/images/emd_0194.png
0195	10/11/18	12/14/18	10/11/18	/pub/databases/emdb/structures/EMD-0195/map/emd_0195.map.gz	/pub/databases/emdb/structures/EMD-0195/header/emd-0195.xml	/pub/databases/emdb/structures/EMD-0195/images/emd_0195.png
0196	11/13/18	12/14/18	11/13/18	/pub/databases/emdb/structures/EMD-0196/map/emd_0196.map.gz	/pub/databases/emdb/structures/EMD-0196/header/emd-0196.xml	/pub/databases/emdb/structures/EMD-0196/images/emd_0196.png
0197	10/10/18	12/14/18	10/10/18	/pub/databases/emdb/structures/EMD-0197/map/emd_0197.map.gz	/pub/databases/emdb/structures/EMD-0197/header/emd-0197.xml	/pub/databases/emdb/structures/EMD-0197/images/emd_0197.png
0199	10/18/18	12/14/18	10/18/18	/pub/databases/emdb/structures/EMD-0199/map/emd_0199.map.gz	/pub/databases/emdb/structures/EMD-0199/header/emd-0199.xml	/pub/databases/emdb/structures/EMD-0199/images/emd_0199.png
0200	10/18/18	12/14/18	10/18/18	/pub/databases/emdb/structures/EMD-0200/map/emd_0200.map.gz	/pub/databases/emdb/structures/EMD-0200/header/emd-0200.xml	/pub/databases/emdb/structures/EMD-0200/images/emd_0200.png
0201	01/08/19	01/11/19	01/08/19	/pub/databases/emdb/structures/EMD-0201/map/emd_0201.map.gz	/pub/databases/emdb/structures/EMD-0201/header/emd-0201.xml	/pub/databases/emdb/structures/EMD-0201/images/emd_0201.png
0202	01/08/19	01/11/19	01/08/19	/pub/databases/emdb/structures/EMD-0202/map/emd_0202.map.gz	/pub/databases/emdb/structures/EMD-0202/header/emd-0202.xml	/pub/databases/emdb/structures/EMD-0202/images/emd_0202.png
0203	01/06/19	01/11/19	01/06/19	/pub/databases/emdb/structures/EMD-0203/map/emd_0203.map.gz	/pub/databases/emdb/structures/EMD-0203/header/emd-0203.xml	/pub/databases/emdb/structures/EMD-0203/images/emd_0203.png
0209	12/19/18	01/11/19	12/19/18	/pub/databases/emdb/structures/EMD-0209/map/emd_0209.map.gz	/pub/databases/emdb/structures/EMD-0209/header/emd-0209.xml	/pub/databases/emdb/structures/EMD-0209/images/emd_0209.png
0210	12/19/18	01/11/19	12/19/18	/pub/databases/emdb/structures/EMD-0210/map/emd_0210.map.gz	/pub/databases/emdb/structures/EMD-0210/header/emd-0210.xml	/pub/databases/emdb/structures/EMD-0210/images/emd_0210.png
0211	12/19/18	01/11/19	12/19/18	/pub/databases/emdb/structures/EMD-0211/map/emd_0211.map.gz	/pub/databases/emdb/structures/EMD-0211/header/emd-0211.xml	/pub/databases/emdb/structures/EMD-0211/images/emd_0211.png
0212	12/19/18	01/11/19	12/19/18	/pub/databases/emdb/structures/EMD-0212/map/emd_0212.map.gz	/pub/databases/emdb/structures/EMD-0212/header/emd-0212.xml	/pub/databases/emdb/structures/EMD-0212/images/emd_0212.png
0213	12/19/18	01/11/19	12/19/18	/pub/databases/emdb/structures/EMD-0213/map/emd_0213.map.gz	/pub/databases/emdb/structures/EMD-0213/header/emd-0213.xml	/pub/databases/emdb/structures/EMD-0213/images/emd_0213.png
0214	12/20/18	01/11/19	12/20/18	/pub/databases/emdb/structures/EMD-0214/map/emd_0214.map.gz	/pub/databases/emdb/structures/EMD-0214/header/emd-0214.xml	/pub/databases/emdb/structures/EMD-0214/images/emd_0214.png
0215	12/19/18	01/11/19	12/19/18	/pub/databases/emdb/structures/EMD-0215/map/emd_0215.map.gz	/pub/databases/emdb/structures/EMD-0215/header/emd-0215.xml	/pub/databases/emdb/structures/EMD-0215/images/emd_0215.png
0216	12/19/18	01/11/19	12/19/18	/pub/databases/emdb/structures/EMD-0216/map/emd_0216.map.gz	/pub/databases/emdb/structures/EMD-0216/header/emd-0216.xml	/pub/databases/emdb/structures/EMD-0216/images/emd_0216.png
0218	10/08/18	12/14/18	10/08/18	/pub/databases/emdb/structures/EMD-0218/map/emd_0218.map.gz	/pub/databases/emdb/structures/EMD-0218/header/emd-0218.xml	/pub/databases/emdb/structures/EMD-0218/images/emd_0218.png
0219	10/08/18	12/14/18	10/08/18	/pub/databases/emdb/structures/EMD-0219/map/emd_0219.map.gz	/pub/databases/emdb/structures/EMD-0219/header/emd-0219.xml	/pub/databases/emdb/structures/EMD-0219/images/emd_0219.png
0220	10/08/18	12/14/18	10/08/18	/pub/databases/emdb/structures/EMD-0220/map/emd_0220.map.gz	/pub/databases/emdb/structures/EMD-0220/header/emd-0220.xml	/pub/databases/emdb/structures/EMD-0220/images/emd_0220.png
0221	10/08/18	12/14/18	10/08/18	/pub/databases/emdb/structures/EMD-0221/map/emd_0221.map.gz	/pub/databases/emdb/structures/EMD-0221/header/emd-0221.xml	/pub/databases/emdb/structures/EMD-0221/images/emd_0221.png
0222	10/08/18	12/14/18	10/08/18	/pub/databases/emdb/structures/EMD-0222/map/emd_0222.map.gz	/pub/databases/emdb/structures/EMD-0222/header/emd-0222.xml	/pub/databases/emdb/structures/EMD-0222/images/emd_0222.png
0223	10/08/18	12/14/18	10/08/18	/pub/databases/emdb/structures/EMD-0223/map/emd_0223.map.gz	/pub/databases/emdb/structures/EMD-0223/header/emd-0223.xml	/pub/databases/emdb/structures/EMD-0223/images/emd_0223.png
0224	10/08/18	12/14/18	10/08/18	/pub/databases/emdb/structures/EMD-0224/map/emd_0224.map.gz	/pub/databases/emdb/structures/EMD-0224/header/emd-0224.xml	/pub/databases/emdb/structures/EMD-0224/images/emd_0224.png
0225	11/11/18	12/14/18	11/11/18	/pub/databases/emdb/structures/EMD-0225/map/emd_0225.map.gz	/pub/databases/emdb/structures/EMD-0225/header/emd-0225.xml	/pub/databases/emdb/structures/EMD-0225/images/emd_0225.png
0226	11/11/18	12/14/18	11/11/18	/pub/databases/emdb/structures/EMD-0226/map/emd_0226.map.gz	/pub/databases/emdb/structures/EMD-0226/header/emd-0226.xml	/pub/databases/emdb/structures/EMD-0226/images/emd_0226.png
0227	11/11/18	12/14/18	11/11/18	/pub/databases/emdb/structures/EMD-0227/map/emd_0227.map.gz	/pub/databases/emdb/structures/EMD-0227/header/emd-0227.xml	/pub/databases/emdb/structures/EMD-0227/images/emd_0227.png
0228	11/11/18	12/14/18	11/11/18	/pub/databases/emdb/structures/EMD-0228/map/emd_0228.map.gz	/pub/databases/emdb/structures/EMD-0228/header/emd-0228.xml	/pub/databases/emdb/structures/EMD-0228/images/emd_0228.png
0229	09/22/18	12/14/18	09/22/18	/pub/databases/emdb/structures/EMD-0229/map/emd_0229.map.gz	/pub/databases/emdb/structures/EMD-0229/header/emd-0229.xml	/pub/databases/emdb/structures/EMD-0229/images/emd_0229.png
0230	09/16/18	12/14/18	09/16/18	/pub/databases/emdb/structures/EMD-0230/map/emd_0230.map.gz	/pub/databases/emdb/structures/EMD-0230/header/emd-0230.xml	/pub/databases/emdb/structures/EMD-0230/images/emd_0230.png
0231	09/19/18	12/14/18	09/19/18	/pub/databases/emdb/structures/EMD-0231/map/emd_0231.map.gz	/pub/databases/emdb/structures/EMD-0231/header/emd-0231.xml	/pub/databases/emdb/structures/EMD-0231/images/emd_0231.png
0232	09/16/18	12/14/18	09/16/18	/pub/databases/emdb/structures/EMD-0232/map/emd_0232.map.gz	/pub/databases/emdb/structures/EMD-0232/header/emd-0232.xml	/pub/databases/emdb/structures/EMD-0232/images/emd_0232.png
0233	09/16/18	12/14/18	09/16/18	/pub/databases/emdb/structures/EMD-0233/map/emd_0233.map.gz	/pub/databases/emdb/structures/EMD-0233/header/emd-0233.xml	/pub/databases/emdb/structures/EMD-0233/images/emd_0233.png
0234	09/20/18	12/14/18	09/20/18	/pub/databases/emdb/structures/EMD-0234/map/emd_0234.map.gz	/pub/databases/emdb/structures/EMD-0234/header/emd-0234.xml	/pub/databases/emdb/structures/EMD-0234/images/emd_0234.png
0235	09/20/18	12/14/18	09/20/18	/pub/databases/emdb/structures/EMD-0235/map/emd_0235.map.gz	/pub/databases/emdb/structures/EMD-0235/header/emd-0235.xml	/pub/databases/emdb/structures/EMD-0235/images/emd_0235.png
0236	09/20/18	12/14/18	09/20/18	/pub/databases/emdb/structures/EMD-0236/map/emd_0236.map.gz	/pub/databases/emdb/structures/EMD-0236/header/emd-0236.xml	/pub/databases/emdb/structures/EMD-0236/images/emd_0236.png
0237	09/20/18	12/14/18	09/20/18	/pub/databases/emdb/structures/EMD-0237/map/emd_0237.map.gz	/pub/databases/emdb/structures/EMD-0237/header/emd-0237.xml	/pub/databases/emdb/structures/EMD-0237/images/emd_0237.png
0243	11/07/18	12/14/18	11/07/18	/pub/databases/emdb/structures/EMD-0243/map/emd_0243.map.gz	/pub/databases/emdb/structures/EMD-0243/header/emd-0243.xml	/pub/databases/emdb/structures/EMD-0243/images/emd_0243.png
0245	11/22/18	12/14/18	11/22/18	/pub/databases/emdb/structures/EMD-0245/map/emd_0245.map.gz	/pub/databases/emdb/structures/EMD-0245/header/emd-0245.xml	/pub/databases/emdb/structures/EMD-0245/images/emd_0245.png
0246	11/10/18	12/14/18	11/10/18	/pub/databases/emdb/structures/EMD-0246/map/emd_0246.map.gz	/pub/databases/emdb/structures/EMD-0246/header/emd-0246.xml	/pub/databases/emdb/structures/EMD-0246/images/emd_0246.png
0247	11/10/18	12/14/18	11/10/18	/pub/databases/emdb/structures/EMD-0247/map/emd_0247.map.gz	/pub/databases/emdb/structures/EMD-0247/header/emd-0247.xml	/pub/databases/emdb/structures/EMD-0247/images/emd_0247.png
0249	11/10/18	12/14/18	11/10/18	/pub/databases/emdb/structures/EMD-0249/map/emd_0249.map.gz	/pub/databases/emdb/structures/EMD-0249/header/emd-0249.xml	/pub/databases/emdb/structures/EMD-0249/images/emd_0249.png
0250	11/10/18	12/14/18	11/10/18	/pub/databases/emdb/structures/EMD-0250/map/emd_0250.map.gz	/pub/databases/emdb/structures/EMD-0250/header/emd-0250.xml	/pub/databases/emdb/structures/EMD-0250/images/emd_0250.png
0251	11/10/18	12/14/18	11/10/18	/pub/databases/emdb/structures/EMD-0251/map/emd_0251.map.gz	/pub/databases/emdb/structures/EMD-0251/header/emd-0251.xml	/pub/databases/emdb/structures/EMD-0251/images/emd_0251.png
0253	11/10/18	12/14/18	11/10/18	/pub/databases/emdb/structures/EMD-0253/map/emd_0253.map.gz	/pub/databases/emdb/structures/EMD-0253/header/emd-0253.xml	/pub/databases/emdb/structures/EMD-0253/images/emd_0253.png
0254	11/10/18	12/14/18	11/10/18	/pub/databases/emdb/structures/EMD-0254/map/emd_0254.map.gz	/pub/databases/emdb/structures/EMD-0254/header/emd-0254.xml	/pub/databases/emdb/structures/EMD-0254/images/emd_0254.png
0255	11/10/18	12/14/18	11/10/18	/pub/databases/emdb/structures/EMD-0255/map/emd_0255.map.gz	/pub/databases/emdb/structures/EMD-0255/header/emd-0255.xml	/pub/databases/emdb/structures/EMD-0255/images/emd_0255.png
0256	11/07/18	12/14/18	11/07/18	/pub/databases/emdb/structures/EMD-0256/map/emd_0256.map.gz	/pub/databases/emdb/structures/EMD-0256/header/emd-0256.xml	/pub/databases/emdb/structures/EMD-0256/images/emd_0256.png
0257	11/28/18	12/14/18	11/28/18	/pub/databases/emdb/structures/EMD-0257/map/emd_0257.map.gz	/pub/databases/emdb/structures/EMD-0257/header/emd-0257.xml	/pub/databases/emdb/structures/EMD-0257/images/emd_0257.png
0258	11/29/18	12/14/18	11/29/18	/pub/databases/emdb/structures/EMD-0258/map/emd_0258.map.gz	/pub/databases/emdb/structures/EMD-0258/header/emd-0258.xml	/pub/databases/emdb/structures/EMD-0258/images/emd_0258.png
0259	10/04/18	12/14/18	10/04/18	/pub/databases/emdb/structures/EMD-0259/map/emd_0259.map.gz	/pub/databases/emdb/structures/EMD-0259/header/emd-0259.xml	/pub/databases/emdb/structures/EMD-0259/images/emd_0259.png
0260	10/04/18	12/14/18	10/04/18	/pub/databases/emdb/structures/EMD-0260/map/emd_0260.map.gz	/pub/databases/emdb/structures/EMD-0260/header/emd-0260.xml	/pub/databases/emdb/structures/EMD-0260/images/emd_0260.png
0261	12/11/18	12/28/18	12/11/18	/pub/databases/emdb/structures/EMD-0261/map/emd_0261.map.gz	/pub/databases/emdb/structures/EMD-0261/header/emd-0261.xml	/pub/databases/emdb/structures/EMD-0261/images/emd_0261.png
0262	12/19/18	12/21/18	12/19/18	/pub/databases/emdb/structures/EMD-0262/map/emd_0262.map.gz	/pub/databases/emdb/structures/EMD-0262/header/emd-0262.xml	/pub/databases/emdb/structures/EMD-0262/images/emd_0262.png
0263	12/17/18	12/21/18	12/17/18	/pub/databases/emdb/structures/EMD-0263/map/emd_0263.map.gz	/pub/databases/emdb/structures/EMD-0263/header/emd-0263.xml	/pub/databases/emdb/structures/EMD-0263/images/emd_0263.png
0268	12/19/18	12/21/18	12/19/18	/pub/databases/emdb/structures/EMD-0268/map/emd_0268.map.gz	/pub/databases/emdb/structures/EMD-0268/header/emd-0268.xml	/pub/databases/emdb/structures/EMD-0268/images/emd_0268.png
0269	12/19/18	12/21/18	12/19/18	/pub/databases/emdb/structures/EMD-0269/map/emd_0269.map.gz	/pub/databases/emdb/structures/EMD-0269/header/emd-0269.xml	/pub/databases/emdb/structures/EMD-0269/images/emd_0269.png
0271	12/15/18	12/21/18	12/15/18	/pub/databases/emdb/structures/EMD-0271/map/emd_0271.map.gz	/pub/databases/emdb/structures/EMD-0271/header/emd-0271.xml	/pub/databases/emdb/structures/EMD-0271/images/emd_0271.png
0272	12/15/18	12/21/18	12/15/18	/pub/databases/emdb/structures/EMD-0272/map/emd_0272.map.gz	/pub/databases/emdb/structures/EMD-0272/header/emd-0272.xml	/pub/databases/emdb/structures/EMD-0272/images/emd_0272.png
0273	12/18/18	12/21/18	12/18/18	/pub/databases/emdb/structures/EMD-0273/map/emd_0273.map.gz	/pub/databases/emdb/structures/EMD-0273/header/emd-0273.xml	/pub/databases/emdb/structures/EMD-0273/images/emd_0273.png
0275	01/08/19	01/11/19	01/08/19	/pub/databases/emdb/structures/EMD-0275/map/emd_0275.map.gz	/pub/databases/emdb/structures/EMD-0275/header/emd-0275.xml	/pub/databases/emdb/structures/EMD-0275/images/emd_0275.png
0279	01/08/19	01/11/19	01/08/19	/pub/databases/emdb/structures/EMD-0279/map/emd_0279.map.gz	/pub/databases/emdb/structures/EMD-0279/header/emd-0279.xml	/pub/databases/emdb/structures/EMD-0279/images/emd_0279.png
0280	01/08/19	01/11/19	01/08/19	/pub/databases/emdb/structures/EMD-0280/map/emd_0280.map.gz	/pub/databases/emdb/structures/EMD-0280/header/emd-0280.xml	/pub/databases/emdb/structures/EMD-0280/images/emd_0280.png
0281	12/31/18	01/04/19	12/31/18	/pub/databases/emdb/structures/EMD-0281/map/emd_0281.map.gz	/pub/databases/emdb/structures/EMD-0281/header/emd-0281.xml	/pub/databases/emdb/structures/EMD-0281/images/emd_0281.png
0282	01/08/19	01/11/19	01/08/19	/pub/databases/emdb/structures/EMD-0282/map/emd_0282.map.gz	/pub/databases/emdb/structures/EMD-0282/header/emd-0282.xml	/pub/databases/emdb/structures/EMD-0282/images/emd_0282.png
0283	01/08/19	01/11/19	01/08/19	/pub/databases/emdb/structures/EMD-0283/map/emd_0283.map.gz	/pub/databases/emdb/structures/EMD-0283/header/emd-0283.xml	/pub/databases/emdb/structures/EMD-0283/images/emd_0283.png
0287	12/04/18	12/14/18	12/04/18	/pub/databases/emdb/structures/EMD-0287/map/emd_0287.map.gz	/pub/databases/emdb/structures/EMD-0287/header/emd-0287.xml	/pub/databases/emdb/structures/EMD-0287/images/emd_0287.png
0288	12/04/18	12/14/18	12/04/18	/pub/databases/emdb/structures/EMD-0288/map/emd_0288.map.gz	/pub/databases/emdb/structures/EMD-0288/header/emd-0288.xml	/pub/databases/emdb/structures/EMD-0288/images/emd_0288.png
0289	12/12/18	12/14/18	12/12/18	/pub/databases/emdb/structures/EMD-0289/map/emd_0289.map.gz	/pub/databases/emdb/structures/EMD-0289/header/emd-0289.xml	/pub/databases/emdb/structures/EMD-0289/images/emd_0289.png
0290	11/29/18	12/14/18	11/29/18	/pub/databases/emdb/structures/EMD-0290/map/emd_0290.map.gz	/pub/databases/emdb/structures/EMD-0290/header/emd-0290.xml	/pub/databases/emdb/structures/EMD-0290/images/emd_0290.png
0291	11/29/18	12/14/18	11/29/18	/pub/databases/emdb/structures/EMD-0291/map/emd_0291.map.gz	/pub/databases/emdb/structures/EMD-0291/header/emd-0291.xml	/pub/databases/emdb/structures/EMD-0291/images/emd_0291.png
0292	11/29/18	12/14/18	11/29/18	/pub/databases/emdb/structures/EMD-0292/map/emd_0292.map.gz	/pub/databases/emdb/structures/EMD-0292/header/emd-0292.xml	/pub/databases/emdb/structures/EMD-0292/images/emd_0292.png
0293	11/29/18	12/14/18	11/29/18	/pub/databases/emdb/structures/EMD-0293/map/emd_0293.map.gz	/pub/databases/emdb/structures/EMD-0293/header/emd-0293.xml	/pub/databases/emdb/structures/EMD-0293/images/emd_0293.png
0307	11/22/18	12/14/18	11/22/18	/pub/databases/emdb/structures/EMD-0307/map/emd_0307.map.gz	/pub/databases/emdb/structures/EMD-0307/header/emd-0307.xml	/pub/databases/emdb/structures/EMD-0307/images/emd_0307.png
0308	12/06/18	12/14/18	12/06/18	/pub/databases/emdb/structures/EMD-0308/map/emd_0308.map.gz	/pub/databases/emdb/structures/EMD-0308/header/emd-0308.xml	/pub/databases/emdb/structures/EMD-0308/images/emd_0308.png
0309	12/06/18	12/14/18	12/06/18	/pub/databases/emdb/structures/EMD-0309/map/emd_0309.map.gz	/pub/databases/emdb/structures/EMD-0309/header/emd-0309.xml	/pub/databases/emdb/structures/EMD-0309/images/emd_0309.png
0322	11/29/18	12/14/18	11/29/18	/pub/databases/emdb/structures/EMD-0322/map/emd_0322.map.gz	/pub/databases/emdb/structures/EMD-0322/header/emd-0322.xml	/pub/databases/emdb/structures/EMD-0322/images/emd_0322.png
0328	12/04/18	12/14/18	12/04/18	/pub/databases/emdb/structures/EMD-0328/map/emd_0328.map.gz	/pub/databases/emdb/structures/EMD-0328/header/emd-0328.xml	/pub/databases/emdb/structures/EMD-0328/images/emd_0328.png
0329	12/06/18	12/14/18	12/06/18	/pub/databases/emdb/structures/EMD-0329/map/emd_0329.map.gz	/pub/databases/emdb/structures/EMD-0329/header/emd-0329.xml	/pub/databases/emdb/structures/EMD-0329/images/emd_0329.png
0330	11/29/18	12/14/18	11/29/18	/pub/databases/emdb/structures/EMD-0330/map/emd_0330.map.gz	/pub/databases/emdb/structures/EMD-0330/header/emd-0330.xml	/pub/databases/emdb/structures/EMD-0330/images/emd_0330.png
0332	11/20/18	12/14/18	11/20/18	/pub/databases/emdb/structures/EMD-0332/map/emd_0332.map.gz	/pub/databases/emdb/structures/EMD-0332/header/emd-0332.xml	/pub/databases/emdb/structures/EMD-0332/images/emd_0332.png
0335	12/05/18	01/04/19	12/05/18	/pub/databases/emdb/structures/EMD-0335/map/emd_0335.map.gz	/pub/databases/emdb/structures/EMD-0335/header/emd-0335.xml	/pub/databases/emdb/structures/EMD-0335/images/emd_0335.png
0336	12/15/18	12/21/18	12/15/18	/pub/databases/emdb/structures/EMD-0336/map/emd_0336.map.gz	/pub/databases/emdb/structures/EMD-0336/header/emd-0336.xml	/pub/databases/emdb/structures/EMD-0336/images/emd_0336.png
0337	12/05/18	12/21/18	12/05/18	/pub/databases/emdb/structures/EMD-0337/map/emd_0337.map.gz	/pub/databases/emdb/structures/EMD-0337/header/emd-0337.xml	/pub/databases/emdb/structures/EMD-0337/images/emd_0337.png
0375	12/27/18	01/11/19	12/27/18	/pub/databases/emdb/structures/EMD-0375/map/emd_0375.map.gz	/pub/databases/emdb/structures/EMD-0375/header/emd-0375.xml	/pub/databases/emdb/structures/EMD-0375/images/emd_0375.png
0376	12/27/18	01/11/19	12/27/18	/pub/databases/emdb/structures/EMD-0376/map/emd_0376.map.gz	/pub/databases/emdb/structures/EMD-0376/header/emd-0376.xml	/pub/databases/emdb/structures/EMD-0376/images/emd_0376.png
